,MLS #,Type,Status,Address,City,County,Beds,Baths,Structure Type,Date,List Office Name,Price,PriceChangeType,PriceChangeTitle,Timestamp
,VALO2101050,RES,C/S,24641 Greysteel Sq,Aldie,"Loudoun, VA",3,2/1,Interior Row/Townhouse,06/30/25,"Maram Realty, LLC (MARAM1)","$565,000",,,2025-07-04 16:14:55
,VAAR2060124,RES,ACT,4500 S Four Mile Run Dr #927,Arlington,"Arlington, VA",1,1,Unit/Flat/Apartment,06/30/25,Fairfax Realty Select (FXR1),"$320,000",,,2025-07-04 16:14:55
,VAAR2056668,RES,ACT,4217 32nd Rd S,Arlington,"Arlington, VA",3,2,End of Row/Townhouse,07/03/25,Samson Properties (SAMP4),"$745,000",,,2025-07-04 16:14:55
,VAPW2092258,RES,ACT,12701 Dara Dr #303,Woodbridge,"Prince William, VA",2,1,Unit/Flat/Apartment,06/30/25,Century 21 Redwood Realty (RDWG7),"$180,000",,,2025-07-04 16:15:00
,VAFX2250402,RES,C/S,1819 Horseback Trl,Vienna,"Fairfax, VA",5,3/1,Detached,06/30/25,"Long & Foster Real Estate, Inc. (LNG83)","$1,425,000",,,2025-07-04 16:15:00
,VALO2099986,RES,C/S,20481 Tappahannock Pl,Sterling,"Loudoun, VA",4,3/1,Detached,06/30/25,Coldwell Banker Realty (CBRB46),"$1,300,000",,,2025-07-04 16:15:00
,VAFX2253080,RES,C/S,2566 Glengyle Dr #163,Vienna,"Fairfax, VA",3,1/1,Interior Row/Townhouse,06/30/25,Samson Properties (SAMP24),"$450,000",,,2025-07-04 16:15:00
,VALO2101022,RES,ACT,36789 Snickersville Tpke,Purcellville,"Loudoun, VA",4,6/2,Detached,06/30/25,"Long & Foster Real Estate, Inc. (LNG44)","$2,450,000",,,2025-07-04 16:15:00
,VAFX2247750,RES,C/S,12024 Walnut Branch Rd,Reston,"Fairfax, VA",6,4/1,Detached,06/30/25,CENTURY 21 New Millennium (CENT2007),"$1,574,900",,,2025-07-04 16:15:00
,VAFX2253060,RES,C/S,2539 Gallows Rd,Dunn Loring,"Fairfax, VA",5,3,Detached,06/30/25,RE/MAX Galaxy (RMAX786),"$1,300,000",,,2025-07-04 16:15:00
,VAFX2253066,RES,C/S,5309 Portsmouth Rd,Fairfax,"Fairfax, VA",4,3,Detached,06/29/25,"Pearson Smith Realty, LLC (PSTH1)","$840,000",,,2025-07-04 16:15:00
,VAAR2060102,RES,C/S,4195 S Four Mile Run Dr #203,Arlington,"Arlington, VA",2,2/0,Unit/Flat/Apartment,06/29/25,Realty Aspire (NRRI2),"$520,000",,,2025-07-04 16:15:00
,VAAX2047132,RES,ACT,1855 Potomac Greens Dr,Alexandria,"Alexandria City, VA",3,2/2,End of Row/Townhouse,07/03/25,TTR Sotheby's International Realty (TTRS6),"$1,428,000",,,2025-07-04 16:15:00
,VAFX2235044,RES,C/S,1328 April Way,Herndon,"Fairfax, VA",5,3/0,Detached,06/29/25,Samson Properties (SAMP4),"$690,000",,,2025-07-04 16:15:00
,VAFX2250088,RES,C/S,9016 Greylock St,Alexandria,"Fairfax, VA",5,3/1,Detached,06/29/25,NHT Real Estate LLC (NHTRE1),"$1,100,000",,,2025-07-04 16:15:00
,VAPW2098426,RES,ACT,15750 Chimney Rock Ter,Woodbridge,"Prince William, VA",5,3/1,Detached,07/01/25,"Real Broker, LLC (REKL1)","$849,900",,,2025-07-04 16:15:00
,VAFX2253038,RES,C/S,3705 S George Mason Dr #1316S,Falls Church,"Fairfax, VA",1,1,Unit/Flat/Apartment,06/29/25,Fairfax Realty Select (FXR1),"$300,000",,,2025-07-04 16:15:00
,VAFX2253030,RES,ACT,6124 Old Dominion Dr,Mclean,"Fairfax, VA",3,1/1,Detached,06/29/25,"Real Broker, LLC (REKL1)","$1,250,000",,,2025-07-04 16:15:00
,VAPW2098432,RES,ACT,2906 Marsala Ct,Woodbridge,"Prince William, VA",3,2/1,Interior Row/Townhouse,06/29/25,Samson Properties (SAMP5),"$424,900",down,Price Decrease,2025-07-04 16:15:00
,VAFX2253042,RES,ACT,6641 Wakefield Dr #405,Alexandria,"Fairfax, VA",1,1,Unit/Flat/Apartment,06/29/25,"EXP Realty, LLC (EXXPR1)","$189,000",,,2025-07-04 16:15:00
,2518249,RES,PND,7005  Catlett St,Springfield,"Fairfax, VA",3,1/1,,,AllAccess Real Estate & Consulting (ALLR01-CVR),"$689,000",,,2025-07-04 16:15:00
,VALO2101012,RES,C/S,43325 Nicklaus Ln,Chantilly,"Loudoun, VA",4,3/1,Detached,06/29/25,RE/MAX Gateway (RMAX151),"$990,000",,,2025-07-04 16:15:00
,VAFX2253022,RES,ACT,4818 Bauhaus Sq #LOT 130,Chantilly,"Fairfax, VA",3,2/1,Interior Row/Townhouse,06/29/25,Sylvia Scott Cowles (SSCW1),"$674,999",,,2025-07-04 16:15:00
,VAFX2253018,RES,ACT,4846 Bauhaus Sq #LOT 144,Chantilly,"Fairfax, VA",3,2/1,Interior Row/Townhouse,06/29/25,Sylvia Scott Cowles (SSCW1),"$674,999",,,2025-07-04 16:15:00
,VAFX2253016,RES,ACT,4800 Bauhaus Sq #121,Chantilly,"Fairfax, VA",3,2/1,End of Row/Townhouse,06/29/25,Sylvia Scott Cowles (SSCW1),"$594,999",,,2025-07-04 16:15:00
,VAFX2251078,RES,C/S,7605 Bertito Ln,Springfield,"Fairfax, VA",4,3/1,Detached,06/29/25,"Long & Foster Real Estate, Inc. (LNG93)","$889,900",,,2025-07-04 16:15:00
,VAFX2253012,RES,A/C,4844 Bauhaus Sq #LOT 143,Chantilly,"Fairfax, VA",3,2/1,Interior Row/Townhouse,07/03/25,Sylvia Scott Cowles (SSCW1),"$594,999",,,2025-07-04 16:15:00
,VALO2100804,RES,ACT,23400 Melmore Pl,Middleburg,"Loudoun, VA",4,2/1,Detached,07/01/25,Sheridan-MacMahon Ltd. (SHM1),"$1,875,000",,,2025-07-04 16:15:00
,VAPW2091984,RES,ACT,3188 Barbeque Pl,Woodbridge,"Prince William, VA",4,3/1,Interior Row/Townhouse,07/02/25,Call It Closed International Realty (CIC1),"$677,000",,,2025-07-04 16:15:06
,VALO2100494,RES,C/S,25868 Flintonbridge Dr,Chantilly,"Loudoun, VA",5,3/1,Detached,06/29/25,"Real Broker, LLC (REKL1)","$1,000,000",,,2025-07-04 16:15:06
,VAFX2252996,RES,ACT,2605 Redcoat Dr #252,Alexandria,"Fairfax, VA",1,1,Unit/Flat/Apartment,07/03/25,Century 21 Redwood Realty (RDWG3),"$157,000",,,2025-07-04 16:15:06
,VALO2101014,RES,C/S,906 Santmyer Dr SE,Leesburg,"Loudoun, VA",5,3/1,Detached,06/29/25,"EXP Realty, LLC (EXPY1)","$974,900",,,2025-07-04 16:15:06
,VAPW2098424,RES,ACT,15094 Addison Ln,Woodbridge,"Prince William, VA",5,4/1,Detached,07/03/25,Samson Properties (SAMP5),"$899,999",,,2025-07-04 16:15:06
,VAFX2250678,RES,C/S,1197 Winter Hunt Rd,Mclean,"Fairfax, VA",5,4/1,Detached,06/29/25,VMDC Realty LLC (VMDCRLLC),"$1,849,999",,,2025-07-04 16:15:06
,VAAX2046816,RES,ACT,22 W Del Ray Ave,Alexandria,"Alexandria City, VA",4,3,Detached,06/19/25,Compass (COMPS7),"$1,395,000",,,2025-07-04 16:15:06
,VAFX2252982,RES,ACT,2820 Lee Oaks Place #302,Falls Church,"Fairfax, VA",3,2,Unit/Flat/Apartment,07/01/25,KW Metro Center (KWR19),"$465,000",,,2025-07-04 16:15:06
,VAAX2047098,RES,A/C,3746 Valley Dr,Alexandria,"Alexandria City, VA",1,1,Unit/Flat/Apartment,07/03/25,Allison James Estates & Homes (AJEH1),"$315,000",,,2025-07-04 16:15:06
,VAPW2098420,RES,C/S,12689 Arthur Graves Jr Ct,Bristow,"Prince William, VA",4,3/1,Detached,06/29/25,"Long & Foster Real Estate, Inc. (LNG222)","$860,000",,,2025-07-04 16:15:06
,VAFX2252984,RES,C/S,5865 Westwater Ct,Centreville,"Fairfax, VA",2,3/1,Interior Row/Townhouse,06/29/25,"C Three, Inc. (CTHREE1)","$572,000",,,2025-07-04 16:15:06
,VAFX2252976,RES,C/S,2157 Wolftrap Ct,Vienna,"Fairfax, VA",3,3/1,Interior Row/Townhouse,06/29/25,CENTURY 21 New Millennium (CENT2032),"$900,000",,,2025-07-04 16:15:06
,VAFX2252972,RES,C/S,11923 Latigo Ln,Oakton,"Fairfax, VA",4,3/1,Detached,06/29/25,Keller Williams Fairfax Gateway (KWR12),"$1,249,999",,,2025-07-04 16:15:06
,VAPW2098318,RES,ACT,1614 Maryland Ave,Woodbridge,"Prince William, VA",3,2/0,Detached,06/29/25,The Greene Realty Group (GRNRE1),"$535,000",,,2025-07-04 16:15:06
,VAFX2249084,RES,C/S,5825 Cove Landing Rd #101,Burke,"Fairfax, VA",2,2,Unit/Flat/Apartment,06/29/25,Samson Properties (SAMP1),"$300,000",,,2025-07-04 16:15:06
,VALO2101006,RES,C/S,20933 Cedarpost Sq #303,Ashburn,"Loudoun, VA",2,2,Penthouse Unit/Flat/Apartment,06/29/25,"Pearson Smith Realty, LLC (PSTH1)","$375,000",,,2025-07-04 16:15:06
,VAAR2060096,RES,ACT,5300 Columbia Pike #904,Arlington,"Arlington, VA",2,2,Unit/Flat/Apartment,07/03/25,Samson Properties (SAMP37),"$365,000",,,2025-07-04 16:15:06
,VAFX2252970,RES,ACT,5023 Mignonette Ct,Annandale,"Fairfax, VA",4,3/1,Detached,07/03/25,RE/MAX Executives (RMAX202),"$899,999",,,2025-07-04 16:15:06
,VAFX2248132,RES,ACT,4925 Lincoln Ave,Alexandria,"Fairfax, VA",5,3/0,Detached,07/03/25,"EXP Realty, LLC (EXXPR1)","$1,175,000",,,2025-07-04 16:15:06
,VAPW2098416,RES,ACT,14367 N Park Ct,Woodbridge,"Prince William, VA",4,2/1,End of Row/Townhouse,06/29/25,United Real Estate (URLE1),"$419,900",,,2025-07-04 16:15:06
,VAFX2252966,RES,ACT,8498 Laurel Oak Dr,Springfield,"Fairfax, VA",3,3/1,End of Row/Townhouse,06/29/25,Samson Properties (SAMP1),"$575,000",down,Price Decrease,2025-07-04 16:15:06
,VAFX2252948,RES,ACT,4528 Orr Dr,Chantilly,"Fairfax, VA",4,4/1,Detached,07/01/25,Samson Properties (SAMP1),"$1,285,000",,,2025-07-04 16:15:06
,VAPW2098414,RES,C/S,2701 Myrtlewood Dr,Dumfries,"Prince William, VA",5,3/1,Detached,06/28/25,Keller Williams Realty (KWR21),"$815,000",,,2025-07-04 16:15:06
,VAPW2098410,RES,ACT,12656 Dara Dr #301,Woodbridge,"Prince William, VA",2,1,Unit/Flat/Apartment,07/04/25,BNI Realty (BNI1),"$265,000",,,2025-07-04 16:15:06
,VAPW2098406,RES,C/S,10051 Naughton Ct,Bristow,"Prince William, VA",4,2/1,Detached,06/28/25,"Long & Foster Real Estate, Inc. (LNG222)","$665,000",,,2025-07-04 16:15:06
,VAPW2098396,RES,C/S,14348 Sharpshinned Dr,Gainesville,"Prince William, VA",4,3/1,Detached,06/28/25,Keller Williams Realty/Lee Beaver & Assoc. (KWR3),"$699,000",,,2025-07-04 16:15:12
,VAFX2252924,RES,WTH,11608 Leesburg Pike,Herndon,"Fairfax, VA",4,3,Detached,07/01/25,Compass (COMPS20),"$1,000,000",,,2025-07-04 16:15:12
,VAAX2047028,RES,C/S,75 S Reynolds St #411,Alexandria,"Alexandria City, VA",2,2/0,Unit/Flat/Apartment,06/28/25,Berkshire Hathaway HomeServices PenFed Realty (PFED8),"$375,000",,,2025-07-04 16:15:12
,VAFX2250542,RES,ACT,2340 Huntington Station Ct,Alexandria,"Fairfax, VA",3,2/1,End of Row/Townhouse,06/28/25,Fairfax Realty Select (FXR1),"$785,000",,,2025-07-04 16:15:12
,VALO2100708,RES,ACT,20540 Wake Ter,Sterling,"Loudoun, VA",3,3/1,End of Row/Townhouse,07/02/25,Samson Properties (SAMP6),"$649,946",,,2025-07-04 16:15:12
,VALO2100992,RES,C/S,206 Elder Ter,Purcellville,"Loudoun, VA",3,2/2,Interior Row/Townhouse,06/28/25,Samson Properties (SAMP8),"$575,000",,,2025-07-04 16:15:12
,VAAX2047046,RES,ACT,644 S Columbus St,Alexandria,"Alexandria City, VA",2,2,Interior Row/Townhouse,06/28/25,Compass (COMPS7),"$679,000",,,2025-07-04 16:15:12
,VAAR2059886,RES,C/S,117 S Aberdeen St,Arlington,"Arlington, VA",4,3/1,Detached,06/28/25,Redfin Corporation (REFC1),"$1,400,000",,,2025-07-04 16:15:12
,VAAR2060080,RES,ACT,2600 16th St S #696,Arlington,"Arlington, VA",2,1/1,Interior Row/Townhouse,06/28/25,Samson Properties (SAMP23),"$510,000",,,2025-07-04 16:15:12
,VALO2100988,RES,ACT,25530 Chilmark Dr,Chantilly,"Loudoun, VA",4,3/1,Detached,07/04/25,Samson Properties (SAMP1),"$1,049,000",,,2025-07-04 16:15:12
,VALO2100986,RES,C/S,20596 Airmont Rd,Bluemont,"Loudoun, VA",3,2,Detached,06/28/25,Berkshire Hathaway HomeServices PenFed Realty (PFED6),"$1,950,000",,,2025-07-04 16:15:12
,VALO2100990,RES,ACT,43656 Riverpoint Dr,Leesburg,"Loudoun, VA",5,3/1,Detached,07/02/25,Samson Properties (SAMP25),"$1,175,000",,,2025-07-04 16:15:12
,VAPW2098200,RES,ACT,11100 Slate Landing Ln,Nokesville,"Prince William, VA",5,4/1,Detached,07/03/25,Samson Properties (SAMP7),"$1,325,000",,,2025-07-04 16:15:12
,VAAX2047102,RES,C/S,205 Yoakum Pkwy #1020,Alexandria,"Alexandria City, VA",2,1/1,Unit/Flat/Apartment,06/28/25,"Long & Foster Real Estate, Inc. (LNG70)","$355,000",,,2025-07-04 16:15:12
,VAPW2098404,RES,ACT,3797 Port Hope Pt,Triangle,"Prince William, VA",3,2/1,End of Row/Townhouse,06/28/25,Equity Realty (EQTR1),"$395,000",,,2025-07-04 16:15:12
,VAFX2252920,RES,C/S,13824 Springstone Dr,Clifton,"Fairfax, VA",4,3/1,Other,06/28/25,"LPT Realty, LLC (LPT4)","$950,000",,,2025-07-04 16:15:12
,VALO2100962,RES,C/S,1602 Rocky Shale Ter,Leesburg,"Loudoun, VA",3,3/1,Interior Row/Townhouse,06/28/25,"Metas Realty Group, LLC (METY1)","$749,900",,,2025-07-04 16:15:12
,VAFX2251842,RES,C/S,11132 Flora Lee Dr,Fairfax Station,"Fairfax, VA",5,4,Detached,06/28/25,Keller Williams Fairfax Gateway (KWR12),"$1,125,000",,,2025-07-04 16:15:12
,VAFX2252460,RES,A/C,8335 Alvord St,Mclean,"Fairfax, VA",4,2,Detached,07/01/25,RE/MAX Allegiance (RMAX34),"$1,950,000",,,2025-07-04 16:15:12
,VAFX2252916,RES,ACT,12466-A Liberty Bridge Rd #103A,Fairfax,"Fairfax, VA",2,2/1,Unit/Flat/Apartment,07/02/25,Samson Properties (SAMP1),"$519,900",,,2025-07-04 16:15:12
,VAFX2252904,RES,ACT,1426 Highwood Dr,Mclean,"Fairfax, VA",5,3,Detached,06/28/25,"Washington Fine Properties, LLC (WFP1)","$1,595,000",,,2025-07-04 16:15:12
,VALO2100972,RES,ACT,43865 Laurel Ridge Dr,Ashburn,"Loudoun, VA",4,3/1,Detached,06/29/25,Samson Properties (SAMP1),"$979,999",,,2025-07-04 16:15:12
,VAAR2058734,RES,ACT,400 Chain Bridge,Mclean,"Arlington, VA",5,4/1,Detached,06/28/25,"Long & Foster Real Estate, Inc. (LNG83)","$5,800,000",,,2025-07-04 16:15:12
,VAFX2252384,RES,PND,14489 Golden Oak Rd,Centreville,"Fairfax, VA",3,1/1,Interior Row/Townhouse,06/29/25,Compass (COMPS5),"$290,000",,,2025-07-04 16:15:12
,VAFX2252900,RES,ACT,216 Battle St SW,Vienna,"Fairfax, VA",4,3,Detached,06/28/25,Compass (COMPS8),"$1,495,000",,,2025-07-04 16:15:12
,VAPW2098402,RES,C/S,9860 Airedale Ct,Bristow,"Prince William, VA",5,3/1,Detached,06/28/25,Berkshire Hathaway HomeServices PenFed Realty (BHHSS1),"$700,000",,,2025-07-04 16:15:18
,VALO2100588,RES,ACT,44357 Oakmont Manor Sq,Ashburn,"Loudoun, VA",3,3,Twin/Semi-Detached,06/28/25,"Long & Foster Real Estate, Inc. (LNG1)","$675,000",,,2025-07-04 16:15:18
,VALO2100888,RES,ACT,209 Rector St,Sterling,"Loudoun, VA",4,2,Detached,07/03/25,Berkshire Hathaway HomeServices PenFed Realty (PFED6),"$650,000",,,2025-07-04 16:15:18
,VAFX2252902,RES,ACT,1120 Stevenson Ct,Herndon,"Fairfax, VA",3,3/1,Interior Row/Townhouse,07/04/25,Curatus Realty (REAY1),"$595,000",,,2025-07-04 16:15:18
,VAAR2060024,RES,C/S,1518 N Edison St,Arlington,"Arlington, VA",5,2,Detached,06/28/25,Corcoran McEnearney (MCE3),"$1,200,000",,,2025-07-04 16:15:18
,VAFX2252886,RES,ACT,6692 Ordsall St,Alexandria,"Fairfax, VA",3,3/1,Interior Row/Townhouse,06/28/25,Samson Properties (SAMP20),"$888,000",,,2025-07-04 16:15:18
,VALO2100964,RES,ACT,42364 Winsbury West Pl,Sterling,"Loudoun, VA",6,4/1,Detached,06/28/25,Keller Williams Realty (KWR18),"$1,115,000",,,2025-07-04 16:15:18
,VAAR2060002,RES,ACT,1909 Key Blvd #11554,Arlington,"Arlington, VA",1,1,Penthouse Unit/Flat/Apartment,06/28/25,KW Metro Center (KWR17),"$329,000",,,2025-07-04 16:15:18
,VAFX2252598,RES,ACT,5495 Ashleigh Rd,Fairfax,"Fairfax, VA",4,4/1,Detached,06/28/25,"Weichert, REALTORS (WEI69)","$1,228,000",,,2025-07-04 16:15:18
,VALO2100942,RES,C/S,25778 Tullow Pl,Chantilly,"Loudoun, VA",4,4/1,Detached,06/28/25,"RE/MAX Gateway, LLC (RMAX110)","$1,300,000",,,2025-07-04 16:15:18
,VAAR2060076,RES,WTH,4771 26th St N,Arlington,"Arlington, VA",5,5/1,Detached,07/03/25,"Urban Living Real Estate, LLC (LNWD1)","$2,649,000",,,2025-07-04 16:15:18
,VAFX2252880,RES,WTH,13824 Springstone Dr,Clifton,"Fairfax, VA",4,3/1,Other,06/28/25,"LPT Realty, LLC (LPT4)","$950,000",,,2025-07-04 16:15:18
,VALO2100864,RES,ACT,1543 Kinnaird Ter NE,Leesburg,"Loudoun, VA",4,3/1,End of Row/Townhouse,06/29/25,"Real Broker, LLC (REKL1)","$825,000",,,2025-07-04 16:15:18
,VAFX2252882,RES,ACT,5039 Prestwick Dr,Fairfax,"Fairfax, VA",4,3/0,Detached,06/28/25,"Long & Foster Real Estate, Inc. (LNG127)","$999,999",,,2025-07-04 16:15:18
,VAFX2252884,RES,C/S,3409 Slade Run Dr,Falls Church,"Fairfax, VA",4,3,Detached,06/28/25,Keller Williams Realty (KWR21),"$874,900",,,2025-07-04 16:15:18
,VAFX2252894,RES,ACT,7937 Saint George Ct,Springfield,"Fairfax, VA",5,3,Detached,06/28/25,BNI Realty (BNI1),"$799,900",,,2025-07-04 16:15:18
,VAFX2252876,RES,C/S,9421 Canonbury Sq,Fairfax,"Fairfax, VA",3,3/1,End of Row/Townhouse,06/28/25,"United Realty, Inc. (URI1)","$965,000",,,2025-07-04 16:15:18
,VAPW2098394,RES,ACT,3647 McDowell Ct,Dumfries,"Prince William, VA",3,2/1,Interior Row/Townhouse,06/28/25,Expert Home Realty LLC (EXPHR1),"$399,500",,,2025-07-04 16:15:18
,VAPW2098358,RES,ACT,12004 Robin Dr,Catharpin,"Prince William, VA",4,3/1,Detached,07/03/25,Samson Properties (SAMP8),"$1,300,000",,,2025-07-04 16:15:18
,VAFX2252870,RES,ACT,3809 Larchmont Dr,Annandale,"Fairfax, VA",3,2/0,Detached,06/29/25,RE/MAX Galaxy (RMAX786),"$680,000",,,2025-07-04 16:15:18
,VALO2100912,RES,ACT,25388 Peaceful Ter,Aldie,"Loudoun, VA",3,2/2,Interior Row/Townhouse,06/28/25,Cottage Street Realty LLC (CTST1),"$623,500",,,2025-07-04 16:15:18
,VAFX2252864,RES,ACT,13416 Burrough Farm Dr,Herndon,"Fairfax, VA",3,2/1,End of Row/Townhouse,06/28/25,Samson Properties (SAMP1),"$729,900",,,2025-07-04 16:15:18
,VAPW2098196,RES,C/S,6860 Lodgepole Ct,Manassas,"Prince William, VA",5,5,Detached,06/28/25,"LPT Realty, LLC (LPT4)","$1,020,000",,,2025-07-04 16:15:18
,VALO2100442,RES,C/S,23630 Havelock Walk Ter #317,Ashburn,"Loudoun, VA",3,2,Unit/Flat/Apartment,06/28/25,Samson Properties (SAMP1),"$545,000",,,2025-07-04 16:15:18
,VAPW2098390,RES,ACT,8246 Willowbend Turn #LAST STRAUSS ENDUNIT,Manassas,"Prince William, VA",4,3/1,End of Row/Townhouse,06/28/25,Keller Williams Realty (KWR8),"$639,990",,,2025-07-04 16:15:18
,VAAR2060004,RES,ACT,927 S Rolfe St #2,Arlington,"Arlington, VA",2,2/1,Unit/Flat/Apartment,06/28/25,Compass (COMPS5),"$575,000",,,2025-07-04 16:15:24
,VAPW2098388,RES,ACT,10511 Encore Dr #LAST MOZART END UNIT,Manassas,"Prince William, VA",4,3/1,End of Row/Townhouse,06/28/25,Keller Williams Realty (KWR8),"$589,990",,,2025-07-04 16:15:24
,VALO2100498,RES,ACT,44203 Litchfield Ter,Ashburn,"Loudoun, VA",3,2/1,End of Row/Townhouse,07/01/25,Century 21 Redwood Realty (RDWG7),"$560,000",,,2025-07-04 16:15:24
,VALO2100164,RES,C/S,106 Dizerega Ct SW,Leesburg,"Loudoun, VA",5,4/1,Detached,06/28/25,Compass (COMPS20),"$1,025,000",,,2025-07-04 16:15:24
,VAFX2245578,RES,A/C,9573 5th Pl,Lorton,"Fairfax, VA",4,3/1,Detached,06/29/25,Jobin Realty (JOBN4),"$850,000",,,2025-07-04 16:15:24
,VALO2100928,RES,ACT,123 Magnolia Rd,Sterling,"Loudoun, VA",3,2,Detached,06/29/25,"Pearson Smith Realty, LLC (PSTH1)","$630,000",,,2025-07-04 16:15:24
,VAFX2248868,RES,C/S,12108 Wedgeway Pl,Fairfax,"Fairfax, VA",3,3/1,Interior Row/Townhouse,06/28/25,"Long & Foster Real Estate, Inc. (LNG85)","$675,000",,,2025-07-04 16:15:24
,VALO2099268,RES,A/C,446 Sugarland Run Dr,Sterling,"Loudoun, VA",4,2/1,Detached,06/27/25,Realty ONE Group Capital (ROGC1),"$650,000",,,2025-07-04 16:15:24
,VAFX2252860,RES,ACT,505 Florida Ave #T3,Herndon,"Fairfax, VA",2,2/0,Unit/Flat/Apartment,06/28/25,Keller Williams Realty (KWR8),"$310,000",,,2025-07-04 16:15:24
,VAAX2047058,RES,ACT,635 Slaters Ln #109,Alexandria,"Alexandria City, VA",2,2,Unit/Flat/Apartment,06/28/25,TTR Sotheby's International Realty (TTRS5),"$750,000",,,2025-07-04 16:15:24
,VALO2100902,RES,ACT,22985 Fleet Ter,Sterling,"Loudoun, VA",3,2,End of Row/Townhouse,06/28/25,"Key Move Properties, LLC. (KEYMP1)","$399,900",,,2025-07-04 16:15:24
,VALO2099546,RES,ACT,20769 Partlows Store Sq,Ashburn,"Loudoun, VA",4,3/1,Detached,06/28/25,"DMV Landmark Realty, LLC (DMVLND1)","$795,000",,,2025-07-04 16:15:24
,VAAX2047070,RES,ACT,16 S Van Dorn St #503,Alexandria,"Alexandria City, VA",2,1,Unit/Flat/Apartment,06/28/25,RE/MAX One Solutions (REOS1),"$260,000",,,2025-07-04 16:15:24
,VALO2100938,RES,C/S,23162 Horseshoe Trail Sq,Ashburn,"Loudoun, VA",4,4/1,End of Row/Townhouse,06/27/25,"Pearson Smith Realty, LLC (PSTH1)","$899,900",,,2025-07-04 16:15:24
,VAPW2096220,RES,ACT,12730 Gold Cup Trl,Manassas,"Prince William, VA",4,2/1,Detached,07/01/25,"Blue and Gray Realty,LLC (BLUG1)","$875,000",,,2025-07-04 16:15:24
,VAFC2006562,RES,ACT,11135 Littlebrook Ln,Fairfax,"Fairfax City, VA",2,1/1,Interior Row/Townhouse,07/03/25,Coldwell Banker Realty (CBRB47),"$348,999",,,2025-07-04 16:15:24
,VALO2100862,RES,C/S,41925 Moreland Mine Ter,Aldie,"Loudoun, VA",3,2/1,Interior Row/Townhouse,06/27/25,Bhavani Ghanta Real Estate Company (BHAV1),"$739,800",,,2025-07-04 16:15:24
,VAAR2060060,RES,ACT,3734 12th St S,Arlington,"Arlington, VA",3,2/1,Interior Row/Townhouse,06/27/25,"Weichert, REALTORS (WEI58)","$845,000",,,2025-07-04 16:15:24
,VAFX2250156,RES,ACT,6838 Saint Albans Rd,Mclean,"Fairfax, VA",5,4/1,Detached,06/27/25,Happy House Hub LLC (GLRS1),"$2,050,000",,,2025-07-04 16:15:24
,VAAX2047094,RES,C/S,913 Rolfe Pl,Alexandria,"Alexandria City, VA",3,2/1,End of Row/Townhouse,06/27/25,Corcoran McEnearney (MCE1),"$949,900",,,2025-07-04 16:15:24
,VALO2100896,RES,C/S,106 Misty Pond Ter,Purcellville,"Loudoun, VA",4,3/1,Interior Row/Townhouse,06/27/25,"Pearson Smith Realty, LLC (PSTH1)","$619,000",,,2025-07-04 16:15:24
,VALO2100706,RES,C/S,24834 Lenah Crossing Dr,Aldie,"Loudoun, VA",5,5/1,Detached,06/27/25,"EXP Realty, LLC (EXPY16)","$1,700,000",,,2025-07-04 16:15:24
,VALO2099998,RES,A/C,625 E G St,Purcellville,"Loudoun, VA",4,3/1,Detached,06/29/25,"EXP Realty, LLC (EXPY4)","$715,000",,,2025-07-04 16:15:24
,VALO2100814,RES,CLS,43003 Debonair Ter,Ashburn,"Loudoun, VA",3,3/1,Interior Row/Townhouse,06/26/25,Non Subscribing Office (NON1),"$829,270",,,2025-07-04 16:15:24
,VALO2099588,RES,ACT,43240 Heavenly Cir,Leesburg,"Loudoun, VA",5,3/1,Detached,07/03/25,"Real Broker, LLC (REKL1)","$875,000",,,2025-07-04 16:15:24
,VAFX2252800,RES,ACT,2273 Hunters Run Dr,Reston,"Fairfax, VA",2,2/0,Unit/Flat/Apartment,06/28/25,Keller Williams Fairfax Gateway (KWR12),"$414,900",,,2025-07-04 16:15:29
,VAFX2249232,RES,C/S,2003 Lakebreeze Way,Reston,"Fairfax, VA",4,3/1,Interior Row/Townhouse,06/27/25,Berkshire Hathaway HomeServices PenFed Realty (PFED48),"$1,200,000",,,2025-07-04 16:15:29
,VAPW2098138,RES,ACT,15224 Grigsby Pl,Haymarket,"Prince William, VA",4,4/1,Detached,07/03/25,Samson Properties (SAMP9),"$964,999",,,2025-07-04 16:15:29
,VAAR2059962,RES,ACT,3034 S Glebe Rd,Arlington,"Arlington, VA",3,2/1,End of Row/Townhouse,07/01/25,Compass (COMPS6),"$775,000",,,2025-07-04 16:15:29
,VAFX2252834,RES,ACT,14344 Papilion Way,Centreville,"Fairfax, VA",3,2/2,Interior Row/Townhouse,06/27/25,CENTURY 21 New Millennium (CENT2003),"$579,900",,,2025-07-04 16:15:29
,VALO2100860,RES,ACT,12969 Bruce Ct,Lovettsville,"Loudoun, VA",4,3/1,Detached,06/27/25,Century 21 Redwood Realty (RDWG1),"$950,000",,,2025-07-04 16:15:29
,VAFX2252574,RES,C/S,10505 Dunn Meadow Rd,Vienna,"Fairfax, VA",4,3/1,Detached,06/27/25,Keller Williams Realty (KWR8),"$1,850,000",,,2025-07-04 16:15:29
,VAFX2245568,RES,C/S,1019 Lexus Way,Herndon,"Fairfax, VA",4,3/1,Interior Row/Townhouse,06/27/25,Samson Properties (SAMP1),"$524,900",,,2025-07-04 16:15:29
